annee,CO2,CO2e,CH4,N2O,HFC,PFC,SF6,NF3,Gaz_fluores,secteur,total_ges
1994,131.9613498794259,129.74567102000424,850.1002303705695,1329.0810961687748,36.49753288233069,0.0,0.0,0.0,36.49753288233069,transport,263.9591972917342
1995,133.87452411464605,131.36736526144176,786.4450271889145,1592.0390014893796,128.67482452601797,0.0,0.0,0.0,128.67482452601797,transport,267.8777230538181
1996,135.60042245468065,132.72900846814463,729.57841480776,1890.917137881911,250.9184338463216,0.0,0.0,0.0,250.9184338463216,transport,271.4517633432076
1997,138.31320139536012,135.09940062801059,686.5580480598471,2138.29653399789,388.94618529178564,0.0,0.0,0.0,388.94618529178564,transport,277.01534897601204
1998,140.75696255192238,137.30236240452555,655.1901742114424,2229.670568482197,569.7394047032683,0.0,0.0,0.0,569.7394047032683,transport,282.0836645085481
1999,143.38059516822844,140.48463431350075,629.3660585622442,1416.2823910257105,850.312405139746,0.0,0.0,0.0,850.312405139746,transport,287.61150274159667
2000,143.13011850566576,140.03733813338062,578.0144706777829,1354.9720508611726,1159.793850746242,0.0,0.0,0.0,1159.793850746242,transport,287.4200308620778
2001,146.3976724855358,143.0136242729512,551.6451964534699,1392.2262494690863,1440.1767666620456,0.0,0.0,0.0,1440.1767666620456,transport,294.2355217377336
2002,147.37667663333008,143.73681773208716,510.959069681712,1405.307892949153,1723.5919386120345,0.0,0.0,0.0,1723.5919386120345,transport,296.47694520527216
2003,147.0793638137014,143.1546939420009,467.2227511811524,1413.6281433868455,2043.8189771325492,0.0,0.0,0.0,2043.8189771325492,transport,296.2025466045354
2004,147.61696289362473,143.4191750200772,430.6153922763483,1412.9524288021682,2354.2200524690543,0.0,0.0,0.0,2354.2200524690543,transport,297.5881458397186
2005,145.27121944959035,141.10570048862277,389.2673297806586,1375.0147089239917,2401.236922262858,0.0,0.0,0.0,2401.236922262858,transport,292.9436758214435
2006,145.06587892937702,140.52907897925417,347.7703327337101,1355.820335072452,2833.209282316632,0.0,0.0,0.0,2833.209282316632,transport,292.9649671410706
2007,143.97185000957478,139.21338688667828,313.3655491221119,1347.0687377278787,3098.028836046516,0.0,0.0,0.0,3098.028836046516,transport,291.0417288551961
2008,137.51639466604573,132.5777321215606,269.75945944901366,1320.4895841607931,3348.4135008752924,0.0,0.0,0.0,3348.4135008752924,transport,278.3812028329667
2009,135.99509659879257,131.23484753150092,241.5357013738091,1169.6261707281456,3349.0871951896734,0.0,0.0,0.0,3349.0871951896734,transport,275.33928039277475
2010,139.2075413411497,134.19123506302896,222.3069425947544,1215.1348897406247,3578.8644457853616,0.0,0.0,0.0,3578.8644457853616,transport,281.99394712808476
2011,139.46810028806004,134.38306766755102,204.49539038555488,1227.060422463752,3653.4768076596856,0.0,0.0,0.0,3653.4768076596856,transport,282.58967738377976
2012,137.82589375332293,132.63590241014666,186.23614152194483,1266.5267816389066,3737.2284200154704,0.0,0.0,0.0,3737.2284200154704,transport,279.38901592666133
2013,136.98612861225516,131.75268802869434,172.43819199158924,1276.7789123356854,3784.223479233535,0.0,0.0,0.0,3784.223479233535,transport,277.7564807037438
2014,136.98022730832437,131.75389163745777,162.34278196887178,1290.4663799862515,3773.526508911465,0.0,0.0,0.0,3773.526508911465,transport,277.7339811255602
2015,137.96640723591403,132.86114973513304,158.382063340536,1314.0549582515591,3632.820479188899,0.0,0.0,0.0,3632.820479188899,transport,279.565634951017
2016,138.5380974366533,133.47434721157418,154.14440361434805,1322.3568052431356,3587.2490162215718,0.0,0.0,0.0,3587.2490162215718,transport,280.6634438895281
2017,138.83225807659704,133.97379544535545,154.18683853651342,1313.0916490358911,3391.1841436691984,0.0,0.0,0.0,3391.1841436691984,transport,281.0557002968633
2018,135.87278529099655,131.34514188300955,153.80326632419963,1268.263058085868,3105.577083576978,0.0,0.0,0.0,3105.577083576978,transport,274.8511476655701
2019,135.86779003626174,131.63325689897016,157.47425742094458,1257.1041493821585,2819.9547304885036,0.0,0.0,0.0,2819.9547304885036,transport,274.555534803012
2020,113.62484304732088,109.6726254070145,135.9707679614215,1052.9672191850495,2763.2796531599497,0.0,0.0,0.0,2763.2796531599497,transport,230.01296574780176
1990,15.310226677123612,1.9189162444421068,12721.055477570035,670.2549551114704,0.0,0.0,0.0,0.0,0.0,dechets,30.62045335424722
1991,15.868773591994856,1.9013550994656285,13284.956423107576,682.4620694216543,0.0,0.0,0.0,0.0,0.0,dechets,31.737547183989715
1992,16.56260072410676,1.9267919792197892,13962.817784397273,672.9909604896961,0.0,0.0,0.0,0.0,0.0,dechets,33.12520144821352
1993,17.25715804356748,1.910235671643303,14677.966367490155,668.9560044340261,0.0,0.0,0.0,0.0,0.0,dechets,34.514316087134965
1994,17.545225296783368,1.9447413621929222,14933.317618758452,667.1663158319959,0.0,0.0,0.0,0.0,0.0,dechets,35.090450593566736
1995,17.69849183669533,1.8930063745298176,15135.745830834863,669.7396313306482,0.0,0.0,0.0,0.0,0.0,dechets,35.39698367339066
1996,17.683774496176213,1.758059436485525,15270.22559832234,655.4894613683472,0.0,0.0,0.0,0.0,0.0,dechets,35.367548992352425
1997,17.57262395910754,1.5396389961030807,15408.093130474239,624.8918325302202,0.0,0.0,0.0,0.0,0.0,dechets,35.14524791821508
1998,17.839659141845047,1.396606298604133,15842.434889597293,600.6179536436223,0.0,0.0,0.0,0.0,0.0,dechets,35.679318283690094
1999,18.0056046574235,1.2937568848847412,16118.691350933286,593.1564216054747,0.0,0.0,0.0,0.0,0.0,dechets,36.011209314847
2000,18.345862552333845,1.3575836208821566,16381.305281760036,606.9736496916503,0.0,0.0,0.0,0.0,0.0,dechets,36.69172510466768
2001,18.49840536663601,1.2913274137863984,16616.607378305922,590.4705745436871,0.0,0.0,0.0,0.0,0.0,dechets,36.996810733272014
2002,18.719260568748943,1.285185171334729,16867.27056708315,566.8048303310677,0.0,0.0,0.0,0.0,0.0,dechets,37.43852113749789
2003,18.866453306898165,1.2974309179483616,17023.5195285561,545.5028603937058,0.0,0.0,0.0,0.0,0.0,dechets,37.73290661379633
2004,18.774029050987394,1.2141597898622067,17037.56907133584,522.3001897893441,0.0,0.0,0.0,0.0,0.0,dechets,37.54805810197479
2005,18.71528832363662,1.2774274313304776,16930.691856463724,507.16903584242436,0.0,0.0,0.0,0.0,0.0,dechets,37.43057664727324
2006,18.723024726856817,1.3425215713370426,16878.6681700346,501.8349854851733,0.0,0.0,0.0,0.0,0.0,dechets,37.446049453713634
2007,18.591054433421494,1.2505054337503598,16892.20910367863,448.33989599250185,0.0,0.0,0.0,0.0,0.0,dechets,37.18210886684298
2008,18.572735357257393,1.2758855782106253,16853.89358687823,442.95619216853856,0.0,0.0,0.0,0.0,0.0,dechets,37.145470714514786
2009,17.95962350159886,1.2673399165486634,16250.369222726056,441.91436232414213,0.0,0.0,0.0,0.0,0.0,dechets,35.919247003197725
2010,18.03274884801236,1.3117458422595267,16253.745430223173,467.2575755296634,0.0,0.0,0.0,0.0,0.0,dechets,36.06549769602472
2011,17.60150702915863,1.364724459293642,15820.224708250884,416.5578616141016,0.0,0.0,0.0,0.0,0.0,dechets,35.20301405831726
2012,16.951349928980452,1.2824838934832272,15227.440653092735,441.42538240448846,0.0,0.0,0.0,0.0,0.0,dechets,33.902699857960904
2013,16.866991346235736,1.2777487516789787,15151.913062819007,437.32953173775127,0.0,0.0,0.0,0.0,0.0,dechets,33.73398269247147
2014,16.518381036938756,1.50545290674181,14611.175955992436,401.75217420451065,0.0,0.0,0.0,0.0,0.0,dechets,33.03676207387751
2015,15.297138862470085,1.2750411603045022,13607.871912723102,414.2257894424816,0.0,0.0,0.0,0.0,0.0,dechets,30.59427772494017
2016,15.185704086668327,1.236305256285032,13557.490544430093,391.9082859532016,0.0,0.0,0.0,0.0,0.0,dechets,30.371408173336654
2017,15.479683116921374,1.370784101062176,13691.685147067963,417.21386879123185,0.0,0.0,0.0,0.0,0.0,dechets,30.959366233842744
2018,15.041455564107594,1.1285245760528964,13488.19174942716,424.73923862753816,0.0,0.0,0.0,0.0,0.0,dechets,30.082911128215187
2019,15.284860033686186,1.099005342085066,13761.893291000406,423.96140060071576,0.0,0.0,0.0,0.0,0.0,dechets,30.569720067372373
2020,15.06253716611076,1.0821942591112483,13554.29444614132,426.048460858191,0.0,0.0,0.0,0.0,0.0,dechets,30.12507433222152
1990,53.69074069087479,60.59911453257756,6074.050795702843,721.9136286061523,0.0,0.0,112.40941739377946,0.0,112.40941739377946,residentiel,121.31063848254891
1991,60.3000115632774,68.18908931687018,6962.518250998625,814.1183443807519,0.0,0.0,112.44115821339862,0.0,112.44115821339862,residentiel,136.49061979195378
1992,59.40845248705613,67.11379683621544,6801.249103291385,791.6169563388839,0.0,0.0,112.47828952904992,0.0,112.47828952904992,residentiel,134.34007196195995
1993,57.75415152081127,65.31656193274168,6677.365611809012,772.5254285161511,0.0,0.0,112.51937160525043,0.0,112.51937160525043,residentiel,130.74564323708861
1994,54.649711571659516,61.594716370847934,6088.161196046391,706.6684492795546,37.61231182834459,0.0,112.56284203412959,0.0,150.17515386247416,residentiel,123.33960789555834
1995,54.207244894709376,61.532224134684384,6212.693940227865,719.5334350759194,280.1434423263994,0.0,112.60842234483474,0.0,392.75186467123416,residentiel,123.45720013404001
1996,60.0116589345212,68.16296001057538,6587.283275633161,768.3413033937215,683.0210677815592,0.0,112.65542924573518,0.0,795.6764970272943,residentiel,137.12159651817805
1997,56.525817937998994,64.2363931320483,5997.845227776686,714.8318821893785,885.1952388916836,0.0,112.70284519156118,0.0,997.8980840832448,residentiel,129.47068434817984
1998,58.837922012279066,66.53510775832645,5977.118778218704,728.1267795448123,897.9821167748663,0.0,93.95807150900909,0.0,991.9401882838754,residentiel,134.06215570493677
1999,59.937855055046874,67.26915437492575,5668.340502703286,696.9825143237333,909.5800576212133,0.0,56.396245230637874,0.0,965.9763028518512,residentiel,135.50428505270335
2000,58.01749235389511,65.24600136401723,5355.673074602546,663.6580375459522,1188.1983570098218,2.175,18.804540963809952,0.0,1209.1778979736318,residentiel,131.7011806260081
2001,61.85047297971726,68.96956691336472,5258.645938452966,673.0605448323247,1183.2624503621757,4.125,0.0,0.0,1187.3874503621757,residentiel,139.12652127709163
2002,59.48389939024482,66.23414677581094,4889.743770533973,636.3786180520194,1224.1249969801354,0.0,0.0,0.0,1224.1249969801354,residentiel,133.692418548602
2003,60.53739985919591,67.51748483941361,4936.266632075412,656.5729026034,1387.2454455388938,0.0,0.0,0.0,1387.2454455388938,residentiel,136.42221512436612
2004,64.26003698605821,71.29587867473171,4790.060307608959,652.4435192902042,1589.9478617743412,3.39,0.0,0.0,1593.3378617743413,residentiel,144.18509521123778
2005,63.465228678412075,70.39483918115694,4566.16981001205,642.6854015048037,1719.360291227998,1.395,0.0,0.0,1720.755291227998,residentiel,142.51043365354187
2006,61.05839337389143,67.68342601020458,4174.654200679057,610.1644790719588,1840.21395656213,0.0,0.0,0.0,1840.21395656213,residentiel,137.20706597697128
2007,53.76557989364257,60.22320598951697,3937.090152873242,587.8539897133679,1932.6819532878017,0.0,0.0,0.0,1932.6819532878017,residentiel,122.37909393232175
2008,58.693586915545445,65.26794545269804,3924.7507320207483,616.4214146221109,2033.1863905097425,0.0,0.0,0.0,2033.1863905097425,residentiel,132.56907729590583
2009,58.699769558013514,64.85526803244707,3823.4382003202354,624.8032316201948,1706.327042493128,0.93,0.0,0.0,1707.257042493128,residentiel,131.41779310738727
2010,56.573475540516625,62.983131164040415,3879.147359167836,667.3486850563825,1857.909579299574,5.25,0.0,0.0,1863.159579299574,residentiel,127.82942190738041
2011,49.59573438927535,55.63176146812663,3483.160462712623,587.5592979908896,1954.5823181477683,10.725,0.0,0.0,1965.3073181477682,residentiel,113.22883025440103
2012,53.81717270861186,60.04028843552838,3607.8124962598417,637.3378987075325,1974.965331949149,3.0,0.0,0.0,1977.965331949149,residentiel,122.05854220300591
2013,54.984879047886814,61.338823208944405,3658.6277254211254,671.5009390739154,2020.8154965625508,3.0,0.0,0.0,2023.8154965625508,residentiel,124.70146191445136
2014,42.8065965757412,48.913508300525876,3347.3791641025186,591.2756503708174,2165.204410311336,3.0525,0.0,0.0,2168.2569103113356,residentiel,99.99527351136308
2015,44.836108774525584,51.09320348605835,3371.2634538629236,610.249745076649,2271.6590125931953,3.9225,0.0,0.0,2275.5815125931954,residentiel,104.4619884847099
2016,45.976925457972705,52.39343583600912,3397.6258295493963,632.2755531500388,2378.358995336974,8.25,0.0,0.0,2386.608995336974,residentiel,107.17348066735522
2017,45.01023862506905,51.34154334039171,3308.2821143789956,618.9257710827717,2401.4343298608837,2.6625,0.0,0.0,2404.096829860884,residentiel,105.0871835106443
2018,41.67036102925541,47.68785838485265,3227.044334717693,604.5494884163126,2178.3810324632304,7.522499999999999,0.0,0.0,2185.9035324632305,residentiel,97.56162030216854
2019,40.361949362470135,46.0569538270603,3206.3994755420026,605.9635784227048,1871.2489106254561,11.3925,0.0,0.0,1882.641410625456,residentiel,93.99654906474605
2020,38.12525732679408,43.72877027487759,3176.3818970842035,586.4150265237274,1829.323024475573,11.393,0.0,0.0,1840.7160244755728,residentiel,89.29825657423075
1990,30.747626442471777,31.049052670018686,82.06883102733156,189.22588210262907,0.0,0.0,30.131514416949102,0.0,30.131514416949102,tertiaire,62.12823685445432
1991,32.611360335534336,32.91771680110909,86.8029692173963,188.9897778590858,0.0,0.0,30.563718498263096,0.0,30.563718498263096,tertiaire,65.86599732071643
1992,29.879297493122106,30.165795238883792,81.00139160793178,174.00728677502053,0.4931447991596641,0.0,30.995922579577098,0.0,31.489067378736763,tertiaire,60.36307954514633
1993,28.08978919743994,28.381587681321083,75.72383147704714,167.03558041706015,17.610945326144922,0.0,31.428126660891085,0.0,49.03907198703601,tertiaire,56.8122144346292
1994,25.34164536666522,25.772173751725653,70.23020020848358,153.71378818284526,78.96406592690101,0.0,127.6203307422051,0.0,206.58439666910613,tertiaire,51.75093190012041
1995,25.05451125169033,25.73948518852333,70.56275998309992,150.8018368737037,335.55680515267636,0.0,128.05253482351907,0.0,463.6093399761954,tertiaire,51.94257971702285
1996,27.838852584135683,28.93981338027438,76.92107159623691,157.47995636216928,738.7124993864887,0.0,127.84726879380537,0.0,866.559768180294,tertiaire,58.74618652872906
1997,26.61451352616908,28.038535468339546,72.29008197526932,158.23567515838232,1065.911262635505,0.0,127.58492240130818,0.0,1193.4961850368134,tertiaire,57.2705671217159
1998,28.619152793968546,30.330635348695843,76.80204185849112,166.78921552453434,1340.5764016982466,0.0,127.31489564602755,0.0,1467.891297344274,tertiaire,62.12916199473596
1999,28.98885713509226,31.151240901608304,77.4908096279195,166.66379903145486,1791.124045991135,0.0,127.10511186553654,0.0,1918.2291578566715,tertiaire,64.22071096107328
2000,26.525962326832285,29.175430505381772,70.0348991262975,162.28964255650408,2288.748308781639,1.5,126.89532808504552,0.0,2417.1436368666846,tertiaire,60.76800464763022
2001,27.278529079307855,30.528691406988294,73.34218026968745,164.59262726469814,2882.7983316401896,2.475,126.95418850586735,0.0,3012.227520146057,tertiaire,64.06961033412264
2002,25.115710577833234,28.967776613268004,67.18544999497912,160.11389675155058,3496.0286397615537,1.725,127.01304892668924,0.0,3624.766688688243,tertiaire,61.560319915224255
2003,28.866481001684654,33.39205259300712,75.7245239164207,165.2157343093909,4154.790151021871,1.08,128.76118207478385,0.0,4284.631333096655,tertiaire,71.0687365191109
2004,29.05544903821844,34.18558664022535,75.72727596430938,165.07823193884104,4854.993772546867,1.2782790612874801,33.060042495605714,0.0,4889.33209410376,tertiaire,73.26050537455447
2005,28.415033674484935,34.13379423582951,73.9218252475283,163.58780126653213,5444.963935254014,1.11609666007797,35.17090291642759,0.0,5481.250934830519,tertiaire,73.74883940648954
2006,25.900778937883473,32.33111095207352,67.307105499436,158.32028383201921,6167.0067210911175,1.2845424561652201,36.413361311316834,0.0,6204.704624858599,tertiaire,70.86692652900565
2007,25.5070274971582,32.53669447529764,65.49136269932575,158.22047425606348,6768.1821940441005,1.6616436700634099,36.1113034698822,0.0,6805.955141184047,tertiaire,71.87934409177933
2008,26.899464323851817,34.465428630028065,70.90301948116878,163.17494643144593,7294.264730045343,0.9135928608215399,36.70801735746894,0.0,7331.886340263633,tertiaire,76.26274360031977
2009,28.28033991476097,36.26917417710719,72.96370245080705,162.5334196959019,7713.906751897343,2.7902427112299,36.64014559093833,0.0,7753.337140199512,tertiaire,80.2916854944139
2010,28.75280870879997,37.095758064677604,72.37647813029751,159.30785207142782,8072.380074573457,1.89249167918883,36.99245942325626,0.0,8111.265025675902,tertiaire,82.3027811550311
2011,23.325320604173108,31.950022805005037,57.55628961469522,154.98286474226828,8372.433528890631,2.5702905972838797,37.159226987048,0.0,8412.163046474965,tertiaire,72.31220865648504
2012,25.164207489544864,33.830068260853665,63.0613049984414,157.16125781363078,8407.682431338133,2.75564192298765,35.20013523560542,0.0,8445.638208496726,tertiaire,76.10577473020405
2013,26.446820681566756,35.04622436682517,66.62632732317753,162.58923208870516,8333.080849310707,2.34534113588199,34.76193539994414,0.0,8370.188125846533,tertiaire,78.46263685949688
2014,23.014015270137733,31.47816680328186,58.250578492306104,159.60426100686493,8210.637992432865,3.18534113588199,32.4733600762067,0.0,8246.296693644954,tertiaire,71.20263030020867
2015,24.075615926592068,32.346289201725966,60.92233190835402,160.585381398785,8019.948057493333,2.2718411358819894,26.945663197541588,0.0,8049.165561826757,tertiaire,72.74174396527869
2016,23.001217374391317,30.995843528104672,58.54267122224567,155.46192137351525,7749.7434841840495,5.44944113588199,25.428635797661848,0.0,7780.621561117594,tertiaire,69.77230861732694
2017,23.735412321103087,31.377272791345344,60.61578266733893,156.98110551429153,7392.834725271857,6.629341135881991,24.799515652889212,0.0,7424.263582060627,tertiaire,70.17880916475131
2018,23.10623281342317,30.038249012818955,58.86348204861046,156.73605323114603,6684.751032604727,6.232591135881989,25.43304037541828,0.0,6716.416664116027,tertiaire,66.79291468975394
2019,22.898621326340315,28.996148898983982,58.25162384408991,156.3354322137979,5852.891225270645,4.8,25.249291315140415,0.0,5882.940516585785,tertiaire,63.875238314553755
2020,20.157171195239307,26.2067054389483,53.4199886507072,145.8547398097751,5820.196908489997,4.8,25.26260675851708,0.0,5850.259515248515,tertiaire,58.26367039314512
1990,3.2816772917396047,3.5483857820302998,4.4125872215205595,262.2959030691744,0.0,0.0,0.0,0.0,0.0,construction,7.0967715640605995
1991,3.312507378538993,3.5819267170691287,4.487386147566027,264.93195238256965,0.0,0.0,0.0,0.0,0.0,construction,7.163853434138257
1992,3.3322567719422356,3.607170373855901,4.534188763768041,270.33599920328294,0.04341394661449203,0.0,0.0,0.0,0.04341394661449203,construction,7.214384161658416
1993,3.309691595697437,3.584328024223643,4.50540197152056,269.92039994917457,0.2106266055104254,0.0,0.0,0.0,0.2106266055104254,construction,7.168866675052795
1994,2.6568598096065523,2.849503821400256,3.6084263905104876,188.43947384560832,0.5961115575851936,0.0,0.0,0.0,0.5961115575851936,construction,5.6996037543580975
1995,2.9813541961129837,3.216499916209261,4.053343330667034,230.0560983129263,1.036278452684053,0.0,0.0,0.0,1.036278452684053,construction,6.434036110871206
1996,3.016718628539863,3.260499644829898,4.126210788419552,237.99113849881783,1.6636670027979423,0.0,0.0,0.0,1.6636670027979423,construction,6.522662956662594
1997,2.7756514564040065,2.9835875356843116,3.826018291904442,201.63610706346853,2.473953924932259,0.0,0.0,0.0,2.473953924932259,construction,5.969649025293555
1998,4.5673389719703925,4.9756929675373485,6.374413087636814,397.3361515222277,4.643430957091078,0.0,0.0,0.0,4.643430957091078,construction,9.956029366031789
1999,4.134158739082921,4.491044795451211,5.799171939727748,343.0645602290181,8.022324199543649,0.0,0.0,0.0,8.022324199543649,construction,8.990111915101966
2000,3.6879208614454195,3.9956764420282185,5.0441296772641575,289.8009617978802,12.910489107654477,0.0,0.0,0.0,12.910489107654477,construction,8.004263373164092
2001,4.481245625094325,4.886060892538883,6.153832954858637,380.22540209238093,18.436032397318407,0.0,0.0,0.0,18.436032397318407,construction,9.790557817475085
2002,5.756895358906144,6.319333971139311,7.909952220305567,530.7326049091243,23.7960551037369,0.0,0.0,0.0,23.7960551037369,construction,12.662463997382357
2003,5.472847588662387,6.02252823745985,9.534032255707576,510.7329187338575,29.41369780789866,0.0,0.0,0.0,29.41369780789866,construction,12.074470172727601
2004,5.192558317707371,5.709309635766165,9.176376905915124,471.4446654296341,36.13027572324519,0.0,0.0,0.0,36.13027572324519,construction,11.454749547255576
2005,4.847145181214133,5.3326329877050185,8.605884755707576,434.48794993385746,42.39397180132032,0.0,0.0,0.0,42.39397180132032,construction,10.707659947211358
2006,4.773882763803958,5.257334114976668,8.619488405915122,425.69768414963414,49.13417861716071,0.0,0.0,0.0,49.13417861716071,construction,10.563802408570496
2007,4.060498696644125,4.474097544535992,7.80359490608808,350.4176214227813,55.377631562996605,0.0,0.0,0.0,55.377631562996605,construction,9.003572720634981
2008,3.5883620296327163,3.95850257906961,7.054724705811349,302.1101908417457,60.97563388933626,0.0,0.0,0.0,60.97563388933626,construction,7.977980792028555
2009,2.9514831961536894,3.2621716513724492,6.108467705551914,236.762286452025,67.81770106118304,0.0,0.0,0.0,67.81770106118304,construction,6.592161003806081
2010,2.730748558607484,3.021473065409054,5.728110905396252,212.94776609019243,72.0486298059815,0.0,0.0,0.0,72.0486298059815,construction,6.11499476062409
2011,3.875495347285777,4.316061488171918,7.442502157317497,357.9089078315603,75.21473089726331,0.0,0.0,0.0,75.21473089726331,construction,8.7073377072411
2012,3.7090911348733617,4.1499125602892475,7.087711752115387,356.8357921913931,76.89792147237726,0.0,0.0,0.0,76.89792147237726,construction,8.376723042050873
2013,3.7017917894527788,4.143299368475172,7.064703908177933,358.24834643451476,76.19452867970051,0.0,0.0,0.0,76.19452867970051,construction,8.362793265630044
2014,3.6019016772045536,4.035446330139439,6.77852693334494,352.9038792690255,73.8622467325144,0.0,0.0,0.0,73.8622467325144,construction,8.144754907011391
2015,3.5569088919414553,3.984071573012487,6.675972142901131,348.60750072250045,71.87920820562992,0.0,0.0,0.0,71.87920820562992,construction,8.040022354230604
2016,3.4922486517533717,3.9079716785877143,6.656696972518618,338.76761821916426,70.29871164265973,0.0,0.0,0.0,70.29871164265973,construction,7.886242068818088
2017,3.5982776057694155,4.025283081904654,6.902520635053673,350.70493410801936,69.39802139216523,0.0,0.0,0.0,69.39802139216523,construction,8.119964185201473
2018,3.56724937545889,3.987488254492085,6.940675048870977,344.75709904043924,68.54110494388503,0.0,0.0,0.0,68.54110494388503,construction,8.043517613928055
2019,3.6288737311114687,4.057368723481501,7.0084989940626965,353.6312549451524,67.85523843081721,0.0,0.0,0.0,67.85523843081721,construction,8.18259268539382
2020,3.6386506744295706,4.072831842672081,6.924289600003128,359.40164021169073,67.85523843081722,0.0,0.0,0.0,67.85523843081722,construction,8.21351892377498
